relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c
33.85,60,4,30.12,6.21,25,8,24.43888889
41.69,30,5,30,6.21,26,12,26
50.43,340,5,30.03,3.73,25,14,25
39.3,40,7,30.09,6.21,27,12,27
32.18,80,7,30.03,6.21,27,9,27
26.49,320,5,29.91,2.49,28,7,26.94444444
56.88,250,11,29.91,6.21,23,14,23
46.98,330,8,30,6.21,24,12,24
49.9,270,5,30.12,3.73,23,12,23
38.46,80,4,30.03,6.21,24,9,24
34.13,10,3,29.97,6.21,26,9,26
38.74,250,5,30,1.24,25,10,25
31.62,280,5,29.85,3.73,25,7,24.38333333
28.96,220,15,29.91,3.73,23,4,22.11111111
46.16,260,6,30.09,3.73,21,9,21
53.03,350,5,29.97,3.73,22,12,22
53.03,260,9,29.88,3.73,22,12,22
31.05,220,14,29.85,6.21,23,5,22.16666667
45.88,200,12,29.91,3.73,20,8,20
59.97,250,15,29.85,6.21,20,12,20
59.5,220,9,29.97,3.73,18,10,18
40,260,7,30.06,6.21,20,6,20
37.32,250,6,30.09,2.49,20,5,20
40.57,240,16,30.06,6.21,22,8,21.31666667
38.18,250,14,30.06,6.21,23,8,22.35
43.42,250,14,30.12,3.73,22,9,21.38888889
43.13,50,5,30.21,6.21,21,8,21
35.37,30,11,30.21,6.21,22,6,21.17777778
35.66,20,4,30.03,6.21,23,7,22.28888889
35.09,210,11,30,3.73,21,5,21
46.16,230,13,30.06,6.21,21,9,21
40.29,230,9,30.12,6.21,21,7,21
37.61,230,18,30.03,3.73,21,6,21
45.88,280,11,30.18,6.21,20,8,20
45.6,320,9,30.27,6.21,19,7,19
48.83,350,10,30.18,3.73,19,8,19
45.88,10,7,30.18,6.21,20,8,20
52.51,360,2,30.15,3.73,20,10,20
40.29,310,6,30.06,6.21,21,7,21
45.88,200,11,29.94,3.73,20,8,20
47.72,280,14,30.03,6.21,15,4,15
55.12,260,8,30.09,6.21,16,7,16
48.28,260,10,30.06,6.21,17,6,17
45.88,20,5,30.12,3.73,20,8,20
39.72,230,2,30.09,6.21,19,5,19
39.43,250,7,30.03,2.49,18,4,18
36.45,210,17,29.94,3.73,17,2,17
45.04,220,15,30.15,6.21,17,5,17
31.85,200,5,30.15,3.73,18,1,18
33.93,260,9,30.09,3.73,17,1,17
30.69,240,21,30,0.93,14,-3,14
44.47,190,13,30.06,6.21,15,3,15
38.85,240,23,30.03,6.21,16,2,16
38.26,220,7,30.18,6.21,14,0,14
25.32,70,8,30.15,6.21,17,-3,17
48.28,360,5,30.09,3.73,17,6,17
32.43,0,0,29.83,6.21,20,3,20
44.47,220,21,29.85,0.93,15,3,15
33.93,240,10,29.94,3.73,17,1,17
21.53,220,23,29.91,6.21,16,-6,16
41.42,240,24,29.94,1.24,15,2,15
47.72,220,5,30.21,3.73,15,4,15
42.28,10,7,30.15,6.21,18,5,18
39.72,40,12,30.09,6.21,19,5,19
42.28,20,8,30.06,6.21,18,5,18
20.49,320,2,29.94,6.21,24,0,22.98888889
55.63,320,6,30.03,4.97,18,9,18
32.43,50,3,29.85,6.21,20,3,20
22.86,250,15,29.88,6.21,21,-1,21
17.22,200,7,29.94,6.21,22,-4,20.70555556
16.67,210,13,29.8,3.73,25,-2,23.98888889
22.06,250,15,29.88,2.49,18,-4,18
34.51,240,12,30,6.21,19,3,19
22.59,190,6,30.03,6.21,20,-2,20
20.98,230,16,29.94,3.73,20,-3,20
22.59,220,11,30.12,3.73,20,-2,20
21.5,300,3,30.15,2.49,22,-1,20.81666667
37.32,20,8,30.12,6.21,20,5,20
31.05,40,15,30.03,6.21,23,5,22.16666667
20.04,230,4,29.94,3.73,28,3,26.74444444
34.69,80,12,29.83,6.21,28,11,27.33333333
59.26,310,7,29.97,6.21,17,9,17
30.2,210,12,29.88,6.21,20,2,20
42.57,230,13,30,3.73,19,6,19
45.6,290,8,30.09,3.73,19,7,19
45.32,310,8,30.15,3.73,18,6,18
42.57,260,5,30.18,6.21,19,6,19
34.8,40,6,30.06,6.21,20,4,20
42.85,260,9,29.91,2.49,20,7,20
27.55,250,22,29.91,6.21,18,-1,18
51.18,210,18,29.94,2.49,15,5,15
31.85,250,10,30.15,6.21,18,1,18
27.83,230,9,30.09,3.73,19,0,19
42,340,9,30.12,6.21,17,4,17
42.57,30,4,30.18,6.21,19,6,19
37.03,230,2,30.15,3.73,19,4,19
37.32,310,8,30.09,6.21,20,5,20
42.57,320,5,30.06,3.73,19,6,19
32.43,290,7,30.06,3.73,20,3,20
20.49,50,8,29.97,6.21,24,0,22.98888889
9.39,180,22,29.85,3.73,31,-5,28.57222222
28.39,230,19,29.91,6.21,21,2,21
30.49,250,15,29.85,6.21,21,3,21
51.45,250,17,29.97,3.73,16,6,16
34.22,290,12,30.06,6.21,18,2,18
21.24,260,14,29.97,6.21,21,-2,21
20.23,210,18,29.91,6.21,23,-1,21.88333333
43.13,220,3,30,6.21,21,8,21
59.5,310,5,30.06,2.49,18,10,18
49.1,30,6,30.21,3.73,20,9,20
45.88,10,8,30.21,6.21,20,8,20
37.89,30,9,30.18,3.73,22,7,21.24444444
23.39,60,14,30.21,6.21,23,1,21.96666667
38.18,360,7,30.15,3.73,23,8,22.35
33.29,360,9,30.12,2.49,23,6,22.22222222
17.94,40,10,29.97,6.21,25,-1,24.02222222
29.23,220,18,29.77,1.86,24,5,23.21666667
37.61,280,12,29.94,6.21,21,6,21
19.05,240,16,29.91,3.73,24,-1,22.95555556
39.72,270,16,30,6.21,19,5,19
40.29,300,9,30.15,6.21,21,7,21
33.57,50,7,30.09,6.21,24,7,23.33333333
36.22,20,13,29.97,6.21,25,9,25
41.14,10,10,29.94,6.21,24,10,24
31.62,40,8,29.94,6.21,25,7,24.38333333
22.54,60,9,29.97,6.21,26,3,25.24444444
24.19,60,13,29.83,6.21,26,4,25.28888889
40.85,310,13,29.68,1.24,23,9,22.42222222
37.32,310,9,29.77,6.21,20,5,20
25.4,260,13,29.94,6.21,24,3,23.11666667
33.29,310,9,30.12,3.73,23,6,22.22222222
19.79,240,6,30.03,6.21,27,2,26.07777778
16.39,210,11,29.68,3.73,29,1,27.38888889
42.85,230,21,29.71,0.62,20,7,20
36.74,260,12,29.8,6.21,18,3,18
30.49,250,17,29.85,6.21,21,3,21
33,250,9,29.91,6.21,22,5,21.11666667
23.93,310,4,29.85,6.21,25,3,24.17777778
40.85,290,6,29.88,6.21,23,9,22.42222222
31.34,350,6,29.94,3.73,24,6,23.27222222
19.79,180,10,29.74,3.73,27,2,26.07777778
21.04,290,11,29.74,6.21,32,7,30.03888889
26.76,240,7,29.77,3.73,29,8,27.70555556
36.22,270,11,29.85,3.73,25,9,25
29.51,280,5,29.97,6.21,25,6,24.32777778
27.81,10,15,29.97,6.21,26,6,25.38333333
24.46,40,16,29.88,3.73,27,5,26.22222222
5.96,220,10,29.74,6.21,35,-8,31.32777778
34.13,270,10,29.94,2.49,26,9,26
59.97,30,9,30,6.21,20,12,20
22.81,270,16,29.85,6.21,27,4,26.16666667
38.18,320,9,29.97,6.21,23,8,22.35
28.96,310,6,30.03,6.21,23,4,22.11111111
27.26,250,14,30.06,6.21,24,4,23.16666667
31.05,320,8,30,6.21,23,5,22.16666667
28.39,300,13,30.06,6.21,21,2,21
31.05,280,9,30.06,6.21,23,5,22.16666667
25.67,10,12,30.15,6.21,25,4,24.22777778
18.67,40,17,30.15,3.73,28,2,26.71111111
11.74,30,17,30.09,6.21,31,-2,28.8
22.27,350,13,29.97,6.21,31,7,29.18333333
19.64,330,8,29.91,6.21,32,6,29.96111111
10.67,310,6,29.88,6.21,34,-1,31.16111111
29.45,300,8,29.88,3.73,32,12,30.75555556
31.45,10,8,29.94,4.97,32,13,30.98888889
10.25,220,13,29.74,3.73,40,3,36.77222222
21.54,10,7,29.83,3.73,34,9,32.11111111
28.63,330,11,29.91,3.73,29,9,27.8
16.39,20,8,29.88,6.21,29,1,27.38888889
7.92,50,10,29.83,6.21,34,-5,30.78888889
22.53,300,9,29.85,2.49,32,8,30.13333333
24.72,350,10,29.97,6.21,28,6,26.88333333
31.9,270,8,29.94,6.21,26,8,26
31.9,320,9,29.94,6.21,26,8,26
22.81,340,9,29.94,6.21,27,4,26.16666667
16.15,20,7,29.88,6.21,33,4,30.72222222
8.87,150,2,29.85,1.24,36,-2,32.63888889
10.45,30,9,29.83,6.21,37,1,33.85555556
9.72,40,11,29.8,6.21,37,0,33.71666667
12.075,185,9,29.71,6.21,39,4.5,36.21944444
9.54,220,3,29.71,6.21,40,2,36.58333333
27.29,290,9,29.8,3.73,31,10,29.50555556
9.55,270,11,29.8,6.21,36,-1,32.75555556
24.11,10,11,29.85,6.21,32,9,30.24444444
19.04,20,10,29.94,6.21,35,8,32.93888889
11.6,30,14,29.91,6.21,39,4,36.10555556
6.56,60,11,29.88,6.21,43,-1,38.7
5.91,210,10,29.8,6.21,45,-1,40.54444444
28.9,300,6,29.8,3.73,37,16,37
27.83,350,9,29.94,6.21,33,12,31.71111111
22.53,20,11,29.91,6.21,32,8,30.13333333
23.04,10,10,29.85,6.21,34,10,32.27777778
22.04,20,10,29.85,6.21,36,11,34.51111111
20.87,30,14,29.85,6.21,37,11,35.55555556
19.76,360,14,29.88,6.21,38,11,36.61111111
23.81,350,11,29.83,6.21,37,13,36.16111111
19.52,10,11,29.85,6.21,37,10,35.31111111
20.87,20,10,29.91,6.21,37,11,35.55555556
23.81,40,15,29.91,6.21,37,13,36.16111111
31.99,10,16,29.91,6.21,34,15,34
36.35,360,11,29.88,6.21,34,17,34
28.37,30,14,29.91,6.21,35,14,34.34444444
31.72,20,11,29.91,6.21,33,14,32.25555556
31.72,320,7,29.85,6.21,33,14,32.25555556
29.72,270,8,29.8,6.21,33,13,31.96111111
20.62,260,10,29.74,6.21,36,10,34.28333333
16.37,220,13,29.77,6.21,39,9,37.12777778
32.78,300,33,29.88,6.21,33,14.5,32.62777778
35.81,280,10,29.88,6.21,32,15,32
40.69,330,6,29.8,3.73,32,17,32.4
34.11,270,5,29.74,6.21,34,16,34
23.55,260,13,29.77,6.21,36,12,34.77222222
34.11,330,10,29.83,6.21,34,16,34
26.84,290,7,29.88,6.21,36,14,35.42777778
25.41,300,6,29.85,6.21,37,14,37
25.41,360,10,29.77,6.21,37,14,37
29.99,340,9,29.83,3.73,34,14,33.28333333
36.35,350,7,29.83,6.21,34,17,34
38.73,340,9,29.8,3.73,34,18,35.11111111
30.53,10,16,29.8,6.21,36,16,36
22.54,30,7,29.8,6.21,38,13,37.25555556
20,330,9,29.8,6.21,39,12,37.98888889
24.32,330,9,29.74,6.21,39,15,39
36.63,340,9,29.71,6.21,35,18,36.25555556
26.84,290,7,29.68,3.73,36,14,35.42777778
30.53,300,6,29.71,6.21,36,16,36
28.63,320,7,29.77,6.21,36,15,36
20.87,350,8,29.8,6.21,37,11,35.55555556
19.28,340,9,29.83,6.21,36,9,34.08888889
26.58,360,7,29.85,6.21,35,13,34.01111111
38.73,340,8,29.74,6.21,34,18,35.11111111
30.8,320,9,29.68,6.21,37,17,37.98888889
25.15,330,9,29.74,6.21,36,13,35.07777778
30.26,310,10,29.8,6.21,35,15,35
27.1,310,9,29.77,6.21,37,15,37
39.27,310,10,29.68,3.73,36,20,38.89444444
33.08,320,6,29.68,6.21,38,19,40.54444444
11.37,210,2,29.74,6.21,42,6,39.23888889
36.35,280,7,29.8,6.21,34,17,34
31.99,340,6,29.74,6.21,34,15,34
30.26,330,9,29.77,6.21,35,15,35
17.51,290,4,29.71,6.21,39,10,37.37777778
17.97,250,13,29.65,3.73,41,12,40.12777778
30.53,290,11,29.74,6.21,36,16,36
34.11,340,8,29.85,6.21,34,16,34
38.45,360,9,29.85,6.21,33,17,33.46111111
38.45,310,8,29.83,6.21,33,17,33.46111111
32.27,330,9,29.74,6.21,35,16,35.16666667
27.1,330,8,29.71,6.21,37,15,36.95555556
22.04,330,8,29.71,6.21,36,11,34.51111111
26.84,350,8,29.77,6.21,36,14,35.42777778
30.53,340,9,29.74,6.21,36,16,36.29444444
38.45,290,8,29.68,6.21,33,17,33.46111111
29.99,320,7,29.65,6.21,34,14,33.28333333
30.53,340,9,29.68,6.21,36,16,36.29444444
17.05,340,10,29.68,6.21,37,8,34.91111111
39.27,350,6,29.68,6.21,36,20,38.89444444
39,360,8,29.74,6.21,35,19,36.92222222
32.54,290,9,29.77,6.21,36,17,36.82222222
32.81,310,12,29.71,6.21,37,18,38.61111111
34.93,300,7,29.71,3.73,37,19,39.32222222
26.84,300,10,29.71,6.21,36,14,35.42777778
34.11,310,11,29.77,6.21,34,16,34.06666667
34.11,290,7,29.77,6.21,34,16,34.06666667
38.73,330,8,29.77,3.73,34,18,35.11111111
26.84,10,7,29.74,6.21,36,14,35.42777778
18.02,280,6,29.71,6.21,36,8,33.91666667
22.29,280,6,29.71,6.21,37,12,35.83888889
17.28,290,7,29.68,6.21,38,9,36.11111111
15.93,310,7,29.71,6.21,37,7,34.75
14.08,290,7,29.77,6.21,38,6,35.57777778
11.37,210,10,29.74,6.21,42,6,39.23888889
39.54,320,9,29.77,3.73,37,21,41.02777778
28.9,320,10,29.77,6.21,37,16,37.43888889
32.27,310,8,29.77,6.21,35,16,35.16666667
29.99,280,8,29.8,6.21,34,14,33.28333333
31.99,20,6,29.85,6.21,34,15,33.65
24.89,350,5,29.85,6.21,35,12,33.72777778
38.73,350,11,29.8,6.21,34,18,35.11111111
31.99,360,9,29.8,3.73,34,15,33.65
27.84,330,7,29.8,6.21,36,14.5,35.68611111
28.63,320,7,29.8,2.49,36,15,35.83333333
25.15,330,8,29.83,6.21,36,13,35.07777778
41.5,330,6,29.83,6.21,35,20,37.67777778
23.3,10,6,29.83,6.21,35,11,33.47777778
34.66,320,8,29.83,6.21,36,18,37.42777778
22.04,350,7,29.8,3.73,36,11,34.51111111
30.26,350,4,29.74,6.21,35,15,34.72777778
36.35,10,7,29.74,6.21,34,17,34.55555556
31.99,310,4,29.8,6.21,34,15,33.65
38.18,320,7,29.83,6.21,32,16,31.96666667
34.11,330,5,29.77,6.21,34,16,34.06666667
30.26,320,7,29.8,6.21,35,15,34.72777778
30.8,320,9,29.83,3.73,37,17,37.98888889
36.35,280,9,29.85,6.21,34,17,34.55555556
43.61,320,8,29.83,6.21,33,19,34.60555556
38.45,340,9,29.8,6.21,33,17,33.46111111
38.45,310,7,29.8,6.21,33,17,33.46111111
43.34,340,8,29.91,6.21,32,18,32.90555556
38.45,350,8,29.91,6.21,33,17,33.46111111
43.34,340,8,29.83,3.73,32,18,32.90555556
31.72,270,4,29.77,6.21,33,14,32.25555556
38.18,300,9,29.85,6.21,32,16,31.96666667
33.84,320,8,29.85,6.21,33,15,32.6
36.08,30,9,29.91,6.21,33,16,33
31.72,360,10,29.88,6.21,33,14,32.25555556
40.96,350,10,29.88,6.21,33,18,33.99444444
40.69,340,9,29.88,3.73,32,17,32.4
36.08,360,13,29.85,6.21,33,16,33
43.07,330,7,29.91,6.21,31,17,31.37777778
36.08,360,14,29.91,6.21,33,16,33
33.56,10,10,29.88,6.21,32,14,31.26666667
26.05,360,4,29.85,3.73,33,11,31.49444444
26.84,320,3,29.88,6.21,36,14,35.42777778
40.96,30,4,29.85,3.73,33,18,33.99444444
40.69,360,9.5,29.88,6.21,32,17,32.4
38.18,350,12,29.88,6.21,32,16,31.96666667
40.41,340,7,29.85,6.21,31,16,30.97222222
37.9,340,3,29.83,6.21,31,15,30.62222222
31.45,280,6,29.91,3.73,32,13,30.98888889
24.63,340,6,29.88,6.21,34,11,32.47222222
17.78,70,5,29.88,6.21,35,7,32.81111111
19.04,360,9,29.83,6.21,35,8,32.93888889
40.69,20,7,29.88,6.21,32,17,32.4
33.29,270,9,29.85,6.21,31,13,30.06111111
27.83,340,3,29.91,6.21,33,12,31.71111111
33.84,30,10,30,6.21,33,15,32.6
33.56,10,10,29.94,6.21,32,14,31.26666667
35.81,20,8,29.94,6.21,32,15,31.58888889
33.84,360,10,29.94,6.21,33,15,32.6
43.61,350,10,29.94,6.21,33,19,34.60555556
38.45,300,6,29.91,6.21,33,17,33.46111111
49.1,310,9,29.88,6.21,32,20,34.15
40.69,310,8,29.94,3.73,32,17,32.4
35.53,340,5,30,3.73,31,14,30.32222222
35.53,20,10,30,6.21,31,14,30.32222222
29.72,30,10,30,6.21,33,13,31.96111111
18.8,60,5,30,6.21,34,7,31.85555556
19.89,10,5,29.91,6.21,33,7,30.93333333
58.08,20,10,29.83,3.73,28,19,29.23888889
54.05,340,7,29.88,3.73,26,16,26
47.79,230,11,29.88,6.21,27,15,27.28333333
54.05,230,18,29.85,3.73,26,16,26
54.05,320,14,29.88,6.21,26,16,26
50.95,290,5,29.91,3.73,27,16,27.47777778
44.8,290,5,29.88,6.21,27,14,27.11666667
41.97,320,6,29.94,6.21,27,13,26.96111111
47.79,20,8,30.03,3.73,27,15,27.28333333
47.52,10,6,30.03,6.21,26,14,26
44.52,10,8,29.97,6.21,26,13,26
22.02,70,7,29.91,6.21,30,6,28.30555556
28.9,360,4,29.97,6.21,30,10,28.67777778
20.54,60,7,30.03,6.21,30,5,28.25555556
45.07,360,8,29.97,3.73,28,15,28.03333333
48.05,20,10,29.91,3.73,28,16,28.27777778
58.08,350,6,29.85,2.49,28,19,29.23888889
57.84,320,5,29.94,2.49,27,18,27.92777778
32.73,10,12,29.97,6.21,29,11,28.04444444
39.86,20,9,29.91,6.21,29,14,28.59444444
49.895,190,8.5,29.88,3.73,29,17.5,29.65
18.33,60,12,29.88,6.21,32,5,29.9
25.79,320,5,29.83,1.86,32,10,30.38888889
22.53,220,14,29.83,3.73,32,8,30.13333333
41.69,330,7,30.03,6.21,26,12,26
44.25,340,9,30,4.97,25,12,25
41.69,20,11,29.91,6.21,26,12,26
30.07,30,8,29.97,3.73,27,8,26.42222222
17.94,10,9,30,6.21,25,-1,25
16.67,30,12,30,6.21,25,-2,25
19.05,70,3,29.94,6.21,24,-1,24
35.94,20,5,30,3.73,24,8,24
41.14,40,4,30.06,6.21,24,10,24
36.22,60,5,30,6.21,25,9,25
20.29,190,20,29.83,3.73,29,4,27.46666667
24.72,210,11,29.88,3.73,28,6,26.88333333
17.7,240,15,29.94,6.21,24,-2,24
46.98,260,7,30.06,3.73,24,12,24
50.17,330,6,30.09,6.21,24,13,24
53.29,360,9,30.03,6.21,23,13,23
46.98,340,4,30,6.21,24,12,24
49.64,340,10,30.12,6.21,22,11,22
40.57,340,6,30.06,6.21,22,8,22
46.43,350,11,30.06,6.21,22,10,22
53.29,340,6,30.12,6.21,23,13,23
52.77,290,11,30.12,3.73,21,11,21
40.57,280,7,30.06,6.21,22,8,22
46.71,220,12,30,6.21,23,11,23
53.03,240,15,29.97,3.73,22,12,22
38.46,200,12,29.88,6.21,24,9,24
34.51,210,13,29.91,3.73,19,3,19
52.25,190,17,29.83,6.21,19,9,19
52.25,210,17,29.94,3.73,19,9,19
25.88,200,18,29.94,6.21,19,-1,19
42.28,200,18,29.91,3.73,18,5,18
49.1,10,11,30.18,6.21,20,9,20
52.51,40,11,30.27,6.21,20,10,20
43.13,50,17,30.3,6.21,21,8,21
26.71,30,15,30.27,6.21,22,2,22
37.32,340,6,30.15,1.86,20,5,20
35.09,20,9,30.12,3.73,21,5,21
43.13,40,10,30.06,6.21,21,8,21
52.25,200,14,29.94,2.49,19,9,19
32.43,220,23,29.85,3.73,20,3,20
42.57,250,21,29.88,1.86,19,6,19
32.43,240,23,29.88,6.21,20,3,20
42.28,260,10,30,6.21,18,5,18
36.74,200,10,29.97,6.21,18,3,18
29.92,180,16,29.94,6.21,19,1,19
25.32,240,20,30,6.21,17,-3,17
32.14,320,3,30.12,6.21,19,2,19
55.37,290,7,30.03,3.73,17,8,17
33.64,220,11,30,6.21,16,0,16
38.56,210,21,30.06,6.21,15,1,15
54.86,200,12,30.06,6.21,15,6,15
41.71,210,15,30.03,6.21,16,3,16
42,210,23,29.91,6.21,17,4,17
44.47,220,22,29.97,3.73,15,3,15
38.85,250,22,30,3.73,16,2,16
47.72,250,16,29.97,3.73,15,4,15
59.01,320,7,30.06,3.73,16,8,16
42.28,130,2,30.21,6.21,18,5,18
39.43,240,7,30.21,3.73,18,4,18
36.74,350,4,30.18,6.21,18,3,18
55.63,50,14,30.18,6.21,18,9,18
40.29,50,17,30,6.21,21,7,21
45.32,100,16,29.91,6.21,18,6,18
63.38,280,16,29.97,6.21,17,10,17
39.14,250,10,30.03,6.21,17,3,17
51.45,180,11,30.12,6.21,16,6,16
55.37,280,11,30.3,6.21,17,8,17
36.16,330,16,30.21,6.21,16,1,16
44.76,300,8,30.21,6.21,16,4,16
51.45,210,11,30.21,3.73,16,6,16
51.45,330,12,30.21,3.73,16,6,16
33.93,10,9,30.39,6.21,17,1,17
33.93,40,11,30.33,6.21,17,1,17
27.83,40,9,30.15,6.21,19,0,19
51.72,280,8,30.06,6.21,17,7,17
51.98,250,7,30.18,1.24,18,8,18
37.03,310,6,30.18,6.21,19,4,19
42.57,330,12,30.12,6.21,19,6,19
42.57,290,7,30.15,6.21,19,6,19
42.57,10,8,30.15,6.21,19,6,19
48.55,10,9,30.15,6.21,18,7,18
55.88,290,8,30.09,6.21,19,10,19
37.61,210,17,29.94,3.73,21,6,21
30.77,200,14,29.94,6.21,22,4,22
25.88,250,17,30.03,6.21,19,-1,19
44.76,270,18,30.24,6.21,16,4,16
38.56,300,17,30.33,6.21,15,1,15
44.19,300,7,30.3,3.73,14,2,14
39.43,260,11,30.18,6.21,18,4,18
37.32,190,10,30.15,6.21,20,5,20
31.34,220,1,30.15,6.21,24,6,24
56.13,20,7,30.12,3.73,20,11,20
49.37,260,5,29.94,3.73,21,10,21
42.85,290,9,29.97,3.73,20,7,20
45.6,350,8,30.03,6.21,19,7,19
42.57,320,8,30,6.21,19,6,19
55.37,280,9,30.06,3.73,17,8,17
39.72,260,13,30.09,6.21,19,5,19
32.43,250,20,29.94,3.73,20,3,20
51.72,230,4,30.06,3.73,17,7,17
39.43,340,2,30.06,6.21,18,4,18
63.15,10,6,30,6.21,16,9,16
52.51,260,12,30.06,6.21,20,10,20
43.42,190,5,30.12,3.73,22,9,22
29.51,250,6,30.09,3.73,25,6,25
19.55,260,4,29.97,1.24,26,1,26
40.29,270,11,29.97,6.21,21,7,21
42.57,310,5,30.09,3.73,19,6,19
40,20,9,30.12,6.21,20,6,20
26.98,40,14,30.06,6.21,23,3,23
21,280,3,29.88,1.86,26,2,26
19.55,250,7,29.83,3.73,26,1,26
40,270,8,29.91,1.86,20,6,20
35.37,350,4,30.06,6.21,22,6,22
25.67,50,10,30,6.21,25,4,25
12.44,210,17,29.8,3.73,30,-2,28.07777778
37.61,10,8,29.97,6.21,21,6,21
49.9,30,18,29.83,3.73,23,12,23
100,60,25,29.65,3.73,17,17,17
72.56,250,15,29.53,6.21,18,13,18
64.48,290,8,29.97,6.21,22,15,22
53.55,210,9,29.97,3.73,24,14,24
31.9,260,7,29.94,6.21,26,8,26
42.28,270,16,29.97,6.21,18,5,18
42.57,280,14,30,6.21,19,6,19
34.51,260,15,30.03,6.21,19,3,19
45.04,250,11,29.94,6.21,17,5,17
34.22,290,7,29.97,6.21,18,2,18
22.86,50,8,30,6.21,21,-1,21
12.97,190,28,29.77,3.73,28,-3,26.62222222
29.51,270,7,29.83,6.21,25,6,25
37.89,20,8,29.91,6.21,22,7,22
15.03,50,12,29.68,3.73,28,-1,26.65
34.13,340,9,29.74,3.73,26,9,26
35.09,270,8,30.03,6.21,21,5,21
16.9,250,4,29.94,6.21,26,-1,26
12.44,190,14,29.8,3.73,30,-2,28.07777778
16.63,240,21,29.74,1.86,30,2,28.16111111
35.94,250,4,29.94,3.73,24,8,24
29.23,300,10,29.94,6.21,24,5,24
20.04,40,7,29.94,6.21,28,3,26.74444444
9.91,210,10,29.8,3.73,34,-2,31.05
6.9,160,17,29.68,3.73,31,-9,28.37222222
43.69,310,9,30.03,6.21,23,10,23
31.05,320,6,29.97,6.21,23,5,23
35.37,340,7,30,6.21,22,6,22
40.85,260,10,29.94,6.21,23,9,23
30.77,260,12,29.91,6.21,22,4,22
35.66,300,7,30,6.21,23,7,23
25.4,300,7,30.06,3.73,24,3,24
19.05,350,8,30.03,6.21,24,-1,24
21,350,14,30,3.73,26,2,26
28.36,50,7,30,6.21,28,8,27.02222222
34.13,270,16,29.85,3.73,26,9,26
38.74,320,13,29.88,6.21,25,10,25
34.41,360,12,29.91,6.21,27,10,26.6
28.08,10,16,29.91,6.21,27,7,26.34444444
23.04,0,0,29.68,6.21,34,10,32.27777778
14.83,180,4,29.8,6.21,32,2,29.78888889
16.37,240,14,29.71,1.86,34,5,31.68333333
28.63,260,6,29.83,6.21,29,9,27.8
8.54,240,24,29.53,0.62,34,-4,30.86666667
35.94,250,15,29.83,6.21,24,8,24
33.85,270,7,29.91,6.21,25,8,25
23.33,30,4,29.83,6.21,29,6,27.56111111
30.62,330,9,29.83,6.21,29,10,27.91111111
29.79,330,10,29.91,6.21,26,7,26
20.04,20,8,29.91,6.21,28,3,26.74444444
22.53,290,2,29.88,6.21,32,8,30.13333333
21.76,270,10,29.88,6.21,29,5,27.51111111
22.02,290,3,29.83,6.21,30,6,28.30555556
18.33,250,5,29.83,6.21,32,5,29.9
33.85,250,15,29.88,6.21,25,8,25
30.07,300,6,29.97,6.21,27,8,26.42222222
18.09,310,6,29.91,6.21,31,4,29.01111111
9.55,300,9,29.71,6.21,36,-1,32.75555556
36.79,310,8,29.91,6.21,27,11,26.71111111
24.72,330,5,30,6.21,28,6,26.88333333
18.09,10,13,30,6.21,31,4,29.01111111
15.27,30,17,29.94,6.21,34,4,31.62222222
16.37,10,14,29.94,6.21,34,5,31.68333333
18.56,350,9,29.83,6.21,33,6,30.84444444
21.79,350,17,29.8,6.21,35,10,33.27222222
23.81,360,10,29.8,6.21,37,13,36.16111111
16.59,360,13,29.8,6.21,40,10,38.41111111
18.95,10,14,29.74,6.21,40,12,39.06111111
13.04,360,13,29.74,6.21,42,8,39.83888889
8.14,340,8,29.74,6.21,43,2,39.20555556
7.99,40,3,29.77,6.21,42,1,38.14444444
27.83,340,10,29.91,6.21,33,12,31.71111111
30.9,310,12,29.97,6.21,30,11,28.81666667
29.79,330,13,30,6.21,26,7,26
20.29,310,8,30,6.21,29,4,27.46666667
25.52,310,8,29.91,6.21,31,9,29.37222222
35.25,330,10,29.94,6.21,30,13,29.18888889
23.33,320,9,29.97,6.21,29,6,27.56111111
29.79,40,7,30.03,6.21,26,7,26
28.08,360,14,30,6.21,27,7,26.34444444
17.61,360,14,29.94,6.21,29,2,27.41111111
12.05,50,2,29.8,6.21,37,3,34.18888889
23.85,270,13,29.8,6.21,31,8,29.26666667
23.85,210,9,29.85,6.21,31,8,29.26666667
29.18,30,11,29.88,6.21,31,11,29.66111111
30.9,10,10,29.94,6.21,30,11,28.81666667
16.6,30,8,29.83,6.21,35,6,32.7
7,310,6,29.77,6.21,39,-3,35.05
29.72,320,9,29.77,6.21,33,13,31.96111111
26.05,310,12,29.83,6.21,33,11,31.49444444
22.54,360,6,29.8,6.21,38,13,37.25555556
23.04,310,11,29.91,6.21,34,10,32.27777778
14.87,130,3,29.83,6.21,37,6,34.61111111
26.58,300,10,29.74,6.21,35,13,34.01111111
24.11,360,10,29.77,6.21,32,9,30.24444444
22.53,350,10,29.85,6.21,32,8,30.13333333
21.79,10,12,29.8,6.21,35,10,33.27222222
7.99,210,7,29.74,6.21,42,1,38.14444444
31.45,280,13,29.83,6.21,32,13,30.98888889
27.56,300,11,29.83,6.21,32,11,30.55555556
29.72,310,11,29.85,6.21,33,13,31.96111111
11.79,190,11,29.74,6.21,40,5,37.20555556
21.79,320,9,29.83,6.21,35,10,33.27222222
