,temp_c
982,41.0
983,42.0
984,41.0
985,40.0
986,40.0
987,39.0
988,40.0
989,40.0
990,40.0
991,41.0
992,40.0
993,38.0
994,39.0
995,39.0
996,38.0
997,38.0
998,38.0
999,38.0
1000,37.0
1001,37.0
1002,39.0
1003,36.0
1004,35.0
1005,36.0
1006,37.0
1007,37.0
1008,38.0
1009,36.0
1010,36.0
1011,37.0
1012,37.0
1013,36.0
1014,37.0
1015,37.0
1016,35.0
1017,37.0
1018,37.0
1019,36.0
1020,36.0
1021,35.0
1022,35.0
1023,33.0
1024,33.0
1025,33.0
1026,33.0
1027,33.0
1028,34.0
1029,35.0
1030,34.0
1031,29.0
1032,29.0
1033,31.0
1034,31.0
1035,30.0
1036,30.0
1037,31.0
1038,30.0
1039,30.0
1040,31.0
1041,31.0
1042,32.0
1043,32.0
1044,32.0
1045,33.0
1046,32.0
1047,24.0
1048,25.0
1049,24.0
1050,26.0
1051,26.0
1052,23.000000000000004
1053,23.000000000000004
1054,23.000000000000004
1055,26.0
1056,26.0
1057,24.0
1058,26.999999999999996
1059,31.0
1060,21.999999999999996
1061,21.0
1062,14.000000000000002
1063,18.000000000000004
1064,19.0
1065,21.0
1066,21.0
1067,21.999999999999996
1068,25.0
1069,26.999999999999996
1070,21.999999999999996
1071,26.0
1072,28.000000000000004
1073,29.0
1074,29.0
1075,21.0
1076,20.0
1077,19.0
1078,19.0
1079,10.999999999999998
1080,15.0
1081,17.0
1082,18.000000000000004
1083,24.0
1084,26.0
1085,21.999999999999996
1086,21.0
1087,24.0
1088,26.999999999999996
1089,18.000000000000004
1090,18.000000000000004
1091,16.0
1092,18.000000000000004
1093,21.999999999999996
1094,25.0
1095,25.0
1096,25.0
1097,24.0
1098,19.0
1099,25.0
1100,26.0
1101,24.0
1102,21.0
1103,24.0
1104,19.0
1105,13.0
1106,13.0
1107,15.0
1108,18.000000000000004
1109,17.0
1110,16.0
1111,16.0
1112,19.0
1113,23.000000000000004
1114,26.999999999999996
1115,25.0
1116,23.000000000000004
1117,25.0
1118,29.0
1119,29.0
1120,26.999999999999996
1121,26.999999999999996
1122,26.0
1123,25.0
1124,19.0
1125,23.000000000000004
1126,18.000000000000004
1127,21.999999999999996
1128,19.0
1129,19.0
1130,20.0
1131,23.000000000000004
1132,26.0
1133,25.0
1134,26.999999999999996
1135,29.0
1136,30.0
1137,30.0
1138,21.0
1139,21.0
1140,26.0
1141,30.0
1142,21.999999999999996
1143,23.000000000000004
1144,25.0
1145,24.0
1146,25.0
1147,26.0
1148,29.0
1149,26.999999999999996
1150,24.0
1151,24.0
1152,25.0
1153,29.0
1154,30.0
1155,30.0
1156,29.0
1157,31.0
1158,35.0
1159,26.0
1160,21.0
1161,21.0
1162,29.0
1163,32.0
1164,26.999999999999996
1165,28.000000000000004
1166,30.0
1167,29.0
1168,30.0
1169,31.0
1170,34.0
1171,30.0
1172,25.0
1173,23.000000000000004
1174,24.0
1175,26.999999999999996
1176,31.0
1177,28.000000000000004
1178,23.000000000000004
1179,26.999999999999996
1180,31.0
1181,31.0
1182,32.0
1183,33.0
1184,32.0
1185,35.0
1186,35.0
1187,37.0
1188,37.0
1189,34.0
1190,24.0
1191,30.0
1192,34.0
1193,35.0
1194,36.0
1195,33.0
1196,35.0
1197,37.0
1198,36.0
1199,33.0
1200,37.0
1201,35.0
1202,37.0
1203,37.0
1204,35.0
1205,31.0
1206,29.0
1207,31.0
1208,30.0
1209,26.999999999999996
1210,21.0
1211,19.0
1212,25.0
1213,29.0
1214,26.999999999999996
1215,29.0
1216,32.0
1217,33.0
1218,34.0
1219,33.0
1220,35.0
1221,34.0
1222,33.0
1223,36.0
1224,37.0
1225,40.0
1226,39.0
1227,41.0
1228,34.0
1229,38.0
1230,38.0
1231,35.0
1232,36.0
1233,37.0
1234,38.0
1235,40.0
1236,38.0
1237,37.0
1238,40.0
1239,40.0
1240,41.0
1241,42.0
1242,40.0
1243,37.0
1244,38.0
1245,40.0
1246,41.0
1247,40.0
1248,38.0
1249,41.0
1250,39.0
1251,40.0
1252,40.0
1253,39.0
1254,38.0
1255,41.0
1256,40.0
1257,39.0
1258,39.0
1259,40.0
1260,41.0
1261,41.0
1262,42.0
1263,43.0
1264,42.0
1265,42.0
1266,41.0
1267,41.0
1268,41.0
1269,42.0
1270,43.0
1271,43.0
1272,42.0
1273,43.0
1274,43.0
1275,43.0
1276,43.0
1277,43.0
1278,43.0
1279,42.0
1280,41.0
1281,42.0
1282,44.0
1283,44.0
1284,43.0
1285,42.0
1286,44.0
1287,45.0
1288,45.0
1289,44.0
1290,44.0
1291,44.0
1292,44.0
1293,45.0
1294,45.0
1295,45.0
1296,44.0
1297,43.0
1298,44.0
1299,43.0
1300,43.0
1301,43.0
1302,43.0
1303,43.0
1304,42.0
1305,41.0
1306,41.0
1307,41.0
1308,41.0
1309,41.0
1310,41.0
1311,40.0
1312,41.0
1313,42.0
1314,42.0
1315,42.0
1316,43.0
1317,44.0
1318,42.0
1319,44.0
1320,43.0
1321,43.0
1322,43.0
1323,43.0
1324,44.0
1325,44.0
1326,43.0
1327,44.0
1328,43.0
1329,42.0
1330,43.0
1331,41.0
1332,40.0
1333,42.0
1334,42.0
1335,43.0
1336,42.0
1337,42.0
1338,42.0
1339,42.0
1340,42.0
1341,44.0
1342,43.0
1343,42.0
1344,39.0
1345,41.0
1346,40.0
1347,39.0
1348,40.0
1349,40.0
1350,40.0
1351,40.0
1352,40.0
1353,41.0
1354,41.0
1355,42.0
1356,42.0
1357,42.0
1358,40.0
1359,40.0
1360,37.0
1361,37.0
1362,37.0
1363,35.0
1364,34.0
1365,36.0
1366,37.0
1367,36.0
1368,36.0
1369,35.0
1370,37.0
1371,38.0
1372,38.0
1373,38.0
1374,39.0
1375,30.0
1376,31.0
1377,32.0
1378,32.0
1379,32.0
1380,34.0
1381,35.0
1382,36.0
1383,35.0
1384,34.0
1385,36.0
1386,38.0
1387,33.0
1388,31.0
1389,31.0
1390,32.0
1391,33.0
1392,34.0
1393,33.0
1394,33.0
1395,34.0
1396,29.0
1397,29.0
1398,30.0
1399,31.0
1400,32.0
1401,33.0
1402,26.0
1403,26.0
1404,30.0
1405,32.0
1406,29.0
1407,29.0
1408,30.0
1409,29.0
1410,29.0
1411,29.0
1412,26.0
1413,24.0
1414,24.0
1415,18.000000000000004
1416,21.999999999999996
1417,19.0
1418,21.999999999999996
1419,21.0
1420,19.0
1421,21.0
1422,25.0
1423,26.0
1424,28.000000000000004
1425,29.0
1426,26.999999999999996
1427,25.0
1428,26.0
1429,25.0
1430,24.0
1431,28.000000000000004
1432,29.0
1433,28.000000000000004
1434,26.999999999999996
1435,23.000000000000004
1436,26.999999999999996
1437,28.000000000000004
1438,16.0
1439,17.0
1440,26.0
1441,26.999999999999996
1442,21.999999999999996
1443,13.0
1444,13.0
1445,16.0
1446,17.0
1447,23.000000000000004
1448,17.0
1449,17.0
1450,16.0
1451,17.0
1452,16.0
1453,16.0
1454,16.0
1455,20.0
1456,21.0
1457,21.999999999999996
1458,20.0
1459,23.000000000000004
1460,19.0
1461,18.000000000000004
1462,16.0
1463,19.0
1464,20.0
1465,13.0
1466,13.0
1467,15.0
1468,17.0
1469,15.0
1470,17.0
1471,14.000000000000002
1472,15.0
1473,19.0
1474,21.999999999999996
1475,23.000000000000004
1476,21.0
1477,17.0
1478,18.000000000000004
1479,18.000000000000004
1480,20.0
1481,23.000000000000004
1482,24.0
1483,26.0
1484,20.0
1485,21.0
1486,23.000000000000004
1487,21.999999999999996
1488,26.999999999999996
1489,19.0
1490,21.999999999999996
1491,20.0
1492,21.0
1493,23.000000000000004
1494,21.0
1495,21.999999999999996
1496,14.000000000000002
1497,19.0
1498,16.0
1499,17.0
1500,18.000000000000004
1501,21.0
1502,20.0
1503,19.0
1504,20.0
1505,23.000000000000004
1506,26.0
1507,21.999999999999996
1508,20.0
1509,21.0
1510,23.000000000000004
1511,24.0
1512,25.0
1513,26.999999999999996
1514,26.999999999999996
1515,28.000000000000004
1516,30.0
1517,28.000000000000004
1518,32.0
1519,26.0
1520,26.0
1521,29.0
1522,28.000000000000004
1523,31.0
1524,32.0
1525,33.0
1526,33.0
1527,33.0
1528,33.0
1529,31.0
1530,30.0
1531,24.0
1532,24.0
1533,21.0
1534,21.999999999999996
1535,26.999999999999996
1536,29.0
1537,32.0
1538,31.0
1539,26.999999999999996
1540,26.0
1541,28.000000000000004
1542,28.000000000000004
1543,28.000000000000004
1544,24.0
1545,28.000000000000004
1546,28.000000000000004
1547,28.000000000000004
1548,32.0
1549,31.0
1550,28.000000000000004
1551,30.0
1552,24.0
1553,26.0
1554,29.0
1555,30.0
1556,31.0
1557,34.0
1558,35.0
1559,38.0
1560,37.0
1561,33.0
1562,36.0
1563,38.0
1564,39.0
1565,37.0
1566,37.0
1567,39.0
1568,36.0
1569,37.0
1570,36.0
1571,36.0
1572,39.0
1573,39.0
1574,37.0
1575,39.0
1576,40.0
1577,39.0
1578,37.0
1579,36.0
1580,37.0
1581,39.0
1582,36.0
1583,35.0
1584,35.0
1585,36.0
1586,38.0
1587,39.0
1588,36.0
1589,36.0
1590,37.0
1591,39.0
1592,37.0
1593,35.0
1594,35.0
1595,37.0
1596,36.0
1597,39.0
1598,39.0
1599,40.0
1600,41.0
1601,40.0
1602,41.0
1603,42.0
1604,42.0
1605,42.0
1606,42.0
1607,42.0
1608,43.0
1609,44.0
1610,42.0
1611,41.0
1612,43.0
1613,40.0
1614,38.0
1615,39.0
1616,41.0
1617,42.0
1618,42.0
1619,42.0
1620,43.0
1621,45.0
1622,40.0
1623,38.0
1624,40.0
1625,40.0
1626,41.0
1627,41.0
1628,41.0
1629,40.0
1630,42.0
1631,41.0
1632,41.0
1633,42.0
1634,42.0
1635,42.0
1636,44.0
1637,44.0
1638,43.0
1639,43.0
1640,42.0
1641,44.0
1642,44.0
1643,44.0
1644,43.0
1645,44.0
1646,44.0
1647,44.0
1648,43.0
1649,44.0
1650,44.0
1651,42.0
1652,43.0
1653,43.0
1654,41.0
1655,42.0
1656,43.0
1657,43.0
1658,44.0
1659,44.0
1660,43.0
1661,42.0
1662,42.0
1663,41.0
1664,42.0
1665,42.0
1666,43.0
1667,42.0
1668,43.0
1669,42.0
1670,43.0
1671,42.0
1672,43.0
1673,43.0
1674,44.0
1675,43.0
1676,43.0
1677,42.0
1678,41.0
1679,41.0
1680,41.0
1681,42.0
1682,42.0
1683,42.0
1684,42.0
1685,43.0
1686,45.0
1687,44.0
1688,45.0
1689,44.0
1690,44.0
1691,42.0
1692,43.0
1693,43.0
1694,44.0
1695,42.0
1696,41.0
1697,42.0
1698,42.0
1699,43.0
1700,44.0
1701,42.0
1702,43.0
1703,43.0
1704,41.0
1705,43.0
1706,43.0
1707,41.0
1708,42.0
1709,43.0
1710,42.0
1711,41.0
1712,41.0
1713,41.0
1714,40.0
1715,40.0
1716,41.0
1717,41.0
1718,42.0
1719,40.0
1720,37.0
1721,37.0
1722,39.0
1723,40.0
1724,38.0
1725,38.0
1726,40.0
1727,39.0
1728,38.0
1729,38.0
1730,37.0
1731,36.0
1732,35.0
1733,35.0
1734,37.0
1735,38.0
1736,38.0
1737,37.0
1738,38.0
1739,38.0
1740,38.0
1741,36.0
1742,36.0
1743,34.0
1744,35.0
1745,36.0
1746,36.0
1747,35.0
1748,35.0
1749,37.0
1750,35.0
1751,34.0
1752,35.0
1753,34.0
1754,31.0
1755,31.0
1756,36.0
1757,35.0
1758,33.0
1759,34.0
1760,35.0
1761,34.0
1762,32.0
1763,33.0
1764,30.0
1765,29.0
1766,30.0
1767,33.0
1768,26.0
1769,23.000000000000004
1770,21.999999999999996
1771,21.999999999999996
1772,23.000000000000004
1773,24.0
1774,26.0
1775,28.000000000000004
1776,26.0
1777,26.0
1778,26.0
1779,26.0
1780,29.0
1781,30.0
1782,25.0
1783,25.0
1784,26.999999999999996
1785,29.0
1786,28.000000000000004
1787,23.000000000000004
1788,25.0
1789,23.000000000000004
1790,21.999999999999996
1791,23.000000000000004
1792,20.0
1793,13.0
1794,16.0
1795,19.0
1796,21.0
1797,23.000000000000004
1798,23.000000000000004
1799,24.0
1800,25.0
1801,23.000000000000004
1802,23.000000000000004
1803,25.0
1804,26.999999999999996
1805,25.0
1806,24.0
1807,23.000000000000004
1808,24.0
1809,25.0
1810,19.0
1811,21.0
1812,23.000000000000004
1813,25.0
1814,26.0
1815,19.0
1816,21.999999999999996
1817,20.0
1818,18.000000000000004
1819,20.0
1820,24.0
1821,26.999999999999996
1822,28.000000000000004
1823,24.0
1824,23.000000000000004
1825,21.999999999999996
1826,25.0
1827,26.0
1828,28.000000000000004
1829,19.0
1830,21.999999999999996
1831,25.0
1832,17.0
1833,14.000000000000002
1834,17.0
1835,13.0
1836,13.0
1837,15.0
1838,18.000000000000004
1839,21.999999999999996
1840,24.0
1841,21.0
1842,13.0
1843,15.0
1844,18.000000000000004
1845,20.0
1846,21.0
1847,24.0
1848,26.0
1849,23.000000000000004
1850,25.0
1851,26.999999999999996
1852,26.999999999999996
1853,30.0
1854,33.0
1855,28.000000000000004
1856,24.0
1857,24.0
1858,28.000000000000004
1859,30.0
1860,25.0
1861,25.0
1862,26.0
1863,30.0
1864,31.0
1865,30.0
1866,33.0
1867,29.0
1868,23.000000000000004
1869,21.0
1870,26.0
1871,30.0
1872,32.0
1873,25.0
1874,30.0
1875,26.999999999999996
1876,19.0
1877,17.0
1878,17.0
1879,20.0
1880,26.0
1881,24.0
1882,23.000000000000004
1883,25.0
1884,32.0
1885,29.0
1886,28.000000000000004
1887,28.000000000000004
1888,25.0
1889,21.999999999999996
1890,25.0
1891,28.000000000000004
1892,33.0
1893,29.0
1894,28.000000000000004
1895,26.999999999999996
1896,29.0
1897,31.0
1898,30.0
1899,24.0
1900,28.000000000000004
1901,29.0
1902,23.000000000000004
1903,28.000000000000004
1904,29.0
1905,29.0
1906,23.000000000000004
1907,25.0
1908,30.0
1909,26.999999999999996
1910,26.0
1911,29.0
1912,34.0
1913,37.0
1914,30.0
1915,35.0
1916,26.0
1917,31.0
1918,36.0
1919,33.0
1920,28.000000000000004
1921,31.0
1922,33.0
1923,36.0
1924,39.0
1925,39.0
1926,37.0
1927,24.0
1928,25.0
1929,30.0
1930,37.0
1931,36.0
1932,29.0
1933,29.0
1934,33.0
1935,36.0
1936,38.0
1937,39.0
1938,39.0
1939,26.0
1940,31.0
1941,35.0
1942,38.0
1943,40.0
1944,38.0
1945,40.0
1946,40.0
1947,40.0
1948,36.0
1949,38.0
1950,39.0
1951,39.0
1952,37.0
1953,37.0
1954,38.0
1955,40.0
1956,41.0
1957,41.0
1958,41.0
1959,38.0
1960,36.0
1961,35.0
