dwpf,relh,drct,sknt,alti,vsby,feel,temp_c
37.4,20.04,80.0,6.0,29.91,5.59,80.14,28.000000000000004
30.2,15.94,110.0,4.0,30.09,6.21,78.77,26.999999999999996
32.0,14.4,180.0,5.0,30.0,5.59,82.64,30.0
30.2,11.28,220.0,6.0,29.94,4.97,86.71,33.0
23.0,11.83,240.0,12.0,29.97,1.86,78.8,26.999999999999996
24.8,10.12,290.0,5.0,29.91,6.21,83.56,31.0
26.6,13.75,20.0,4.0,30.0,4.97,78.68,26.999999999999996
28.4,13.18,150.0,6.0,30.03,5.59,81.25,29.0
30.2,10.09,190.0,6.0,29.97,5.59,89.48,35.0
26.6,7.8,330.0,9.0,29.94,5.59,92.07,37.0
30.2,11.28,60.0,8.0,29.97,6.21,86.71,33.0
21.2,7.77,0.0,0.0,29.97,6.21,85.96,33.0
5.0,3.81,120.0,5.0,29.97,6.21,85.32,33.0
14.0,6.03,150.0,7.0,30.06,5.59,84.3,32.0
19.4,7.19,90.0,3.0,30.12,6.21,85.86,33.0
17.6,5.96,280.0,5.0,30.03,6.21,88.39,35.0
19.4,6.09,170.0,5.0,29.97,6.21,89.99,36.0
26.6,7.8,160.0,9.0,29.94,6.21,92.07,37.0
37.4,11.41,310.0,14.0,29.85,0.62,95.08,38.0
26.6,14.59,350.0,11.0,30.12,1.24,77.07,26.0
37.4,20.04,360.0,14.0,29.97,4.97,80.14,28.000000000000004
37.4,16.86,170.0,4.0,29.97,3.73,84.16,31.0
35.6,14.83,160.0,12.0,29.97,3.73,85.62,32.0
35.6,12.53,190.0,11.0,29.83,4.35,90.25,35.0
44.6,21.04,160.0,7.0,29.77,0.62,86.07,32.0
50.0,36.51,60.0,9.0,29.88,4.35,78.8,26.0
46.4,22.53,300.0,6.0,29.88,6.21,86.24,32.0
42.8,16.6,340.0,3.0,29.85,6.21,90.86,35.0
51.8,26.05,240.0,6.0,29.85,6.21,88.69,33.0
42.8,18.56,210.0,11.0,29.83,6.21,87.52,33.0
48.2,25.52,230.0,7.0,29.8,3.73,84.87,31.0
41.0,18.33,240.0,11.0,29.83,5.59,85.82,32.0
32.0,12.14,260.0,3.0,29.85,0.62,86.91,33.0
30.2,11.94,200.0,6.0,29.94,6.21,85.34,32.0
39.2,18.09,150.0,9.0,29.85,4.35,84.22,31.0
33.8,12.34,190.0,6.0,29.83,3.73,88.55,34.0
41.0,19.4,60.0,7.0,29.97,4.35,84.3,31.0
28.4,11.74,10.0,6.0,30.09,6.21,83.84,31.0
21.2,7.77,330.0,7.0,30.03,6.21,85.96,33.0
26.6,9.74,140.0,3.0,29.94,3.73,86.36,33.0
28.4,7.95,270.0,8.0,29.83,3.73,93.77,38.0
44.6,18.8,240.0,10.0,29.83,4.35,89.34,34.0
41.0,15.49,290.0,8.0,29.85,0.62,90.7,35.0
32.0,14.4,80.0,9.0,29.94,3.73,82.64,30.0
46.4,33.85,160.0,6.0,29.97,4.35,75.99,25.0
50.0,23.04,160.0,13.0,29.77,6.21,90.1,34.0
51.8,29.18,180.0,9.0,29.85,1.86,85.39,31.0
51.8,24.63,210.0,4.0,29.85,3.73,90.45,34.0
33.8,13.05,320.0,7.0,29.91,4.97,87.13,33.0
35.6,12.53,130.0,7.0,29.85,6.21,90.25,35.0
39.2,14.44,160.0,9.0,29.91,6.21,90.57,35.0
35.6,12.53,160.0,12.0,29.91,4.35,90.25,35.0
32.0,9.72,300.0,7.0,29.85,4.97,92.69,37.0
39.2,15.27,100.0,5.0,29.91,4.35,88.92,34.0
41.0,13.87,180.0,11.0,29.91,3.73,94.09,37.0
39.2,11.0,170.0,5.0,29.91,4.97,98.56,40.0
35.6,9.05,150.0,3.0,29.83,6.21,99.42,41.0
30.2,6.91,230.0,10.0,29.71,4.97,100.1,42.0
46.4,18.02,0.0,0.0,29.74,0.31,93.05,36.0
30.2,10.09,330.0,14.0,29.91,4.97,89.48,35.0
26.6,7.0,210.0,12.0,29.77,1.86,95.09,39.0
23.0,5.71,270.0,14.0,29.68,1.24,96.25,40.0
24.8,7.24,340.0,6.0,29.8,3.11,91.9,37.0
35.6,11.86,170.0,10.0,29.8,2.49,91.72,36.0
35.6,12.53,110.0,8.0,29.85,6.21,90.25,35.0
35.6,13.25,90.0,8.0,29.88,6.21,88.76,34.0
37.4,12.73,150.0,7.0,29.88,6.21,92.04,36.0
39.2,15.27,10.0,5.0,29.94,6.21,88.92,34.0
41.0,15.49,30.0,7.0,29.94,6.21,90.7,35.0
41.0,13.14,320.0,9.0,29.88,6.21,95.79,38.0
26.6,6.63,340.0,9.0,29.91,6.21,96.6,40.0
23.0,5.71,330.0,9.0,29.88,6.21,96.25,40.0
26.6,6.63,240.0,3.0,29.91,6.21,96.6,40.0
32.0,8.27,340.0,5.0,29.83,6.21,97.28,40.0
28.4,6.77,20.0,4.0,29.77,2.49,98.33,41.0
32.0,8.72,150.0,6.0,29.85,4.97,95.74,39.0
35.6,10.07,90.0,8.0,29.88,6.21,96.3,39.0
30.2,7.68,90.0,12.0,29.8,4.35,97.03,40.0
30.2,7.68,80.0,10.0,29.8,6.21,97.03,40.0
35.6,8.58,60.0,3.0,29.77,6.21,100.98,42.0
37.4,9.72,150.0,5.0,29.8,6.21,99.76,41.0
39.2,9.89,190.0,3.0,29.77,6.21,101.73,42.0
41.0,9.55,290.0,4.0,29.68,6.21,105.43,44.0
37.4,7.88,350.0,3.0,29.65,6.21,106.28,45.0
39.2,8.9,190.0,6.0,29.62,3.73,104.98,44.0
33.8,6.83,210.0,4.0,29.68,6.21,105.58,45.0
30.2,5.91,80.0,9.0,29.8,6.21,104.98,45.0
33.8,6.83,40.0,11.0,29.8,6.21,105.58,45.0
32.0,6.35,10.0,14.0,29.77,4.97,105.27,45.0
32.0,5.73,340.0,12.0,29.68,3.11,107.83,47.0
28.4,5.78,330.0,11.0,29.65,4.97,103.03,44.0
30.2,6.56,340.0,6.0,29.74,6.21,101.66,43.0
23.0,4.87,330.0,10.0,29.71,6.21,100.77,43.0
24.8,5.83,250.0,8.0,29.62,5.59,97.92,41.0
23.0,5.71,260.0,11.0,29.71,1.86,96.25,40.0
24.8,5.83,90.0,8.0,29.71,6.21,97.92,41.0
30.2,6.91,330.0,10.0,29.8,6.21,100.1,42.0
30.2,7.29,350.0,17.0,29.77,6.21,98.56,41.0
30.2,6.91,10.0,20.0,29.74,2.49,100.1,42.0
32.0,7.05,30.0,14.0,29.8,6.21,101.93,43.0
32.0,7.05,350.0,15.0,29.8,4.97,101.93,43.0
26.6,5.96,360.0,16.0,29.8,3.73,99.63,42.0
32.0,7.43,340.0,12.0,29.77,4.97,100.37,42.0
30.2,7.29,340.0,13.0,29.77,4.97,98.56,41.0
32.0,7.84,310.0,9.0,29.77,6.21,98.82,41.0
32.0,7.84,340.0,9.0,29.74,6.21,98.82,41.0
30.2,6.91,350.0,11.0,29.71,4.35,100.1,42.0
26.6,5.96,20.0,22.0,29.68,0.93,99.63,42.0
28.4,5.78,350.0,11.0,29.68,6.21,103.03,44.0
24.8,4.98,340.0,13.0,29.62,6.21,102.58,44.0
23.0,5.13,360.0,15.0,29.65,4.97,99.25,42.0
21.2,4.76,30.0,13.0,29.74,6.21,99.08,42.0
33.8,7.58,340.0,14.0,29.71,4.97,102.24,43.0
24.8,4.98,340.0,11.0,29.59,4.35,102.58,44.0
24.8,4.73,10.0,13.0,29.53,6.21,104.27,45.0
30.2,5.91,350.0,11.0,29.56,6.21,104.98,45.0
26.6,5.1,40.0,3.0,29.62,6.21,104.49,45.0
24.8,4.98,10.0,4.0,29.62,6.21,102.58,44.0
33.8,7.19,20.0,8.0,29.68,5.59,103.88,44.0
26.6,5.1,360.0,9.0,29.71,6.21,104.49,45.0
26.6,5.1,360.0,21.0,29.62,2.49,104.49,45.0
24.8,4.98,360.0,11.0,29.62,3.73,102.58,44.0
26.6,4.84,330.0,12.0,29.59,3.73,105.72,46.0
26.6,5.1,350.0,15.0,29.59,6.21,104.49,45.0
32.0,6.69,20.0,4.0,29.59,6.21,103.57,44.0
30.2,5.91,20.0,5.0,29.59,6.21,104.98,45.0
32.0,6.69,350.0,13.0,29.59,6.21,103.57,44.0
33.8,7.58,340.0,6.0,29.62,6.21,102.24,43.0
32.0,7.84,330.0,9.0,29.65,6.21,98.82,41.0
32.0,7.84,290.0,11.0,29.68,6.21,98.82,41.0
32.0,7.43,330.0,11.0,29.68,6.21,100.37,42.0
32.0,7.43,330.0,13.0,29.71,6.21,100.37,42.0
33.8,7.58,340.0,7.0,29.65,6.21,102.24,43.0
33.8,7.99,230.0,5.0,29.62,6.21,100.66,42.0
35.6,8.58,10.0,3.0,29.68,6.21,100.98,42.0
32.0,7.43,330.0,8.0,29.71,6.21,100.37,42.0
30.2,6.91,310.0,12.0,29.71,4.97,100.1,42.0
30.2,6.91,350.0,25.0,29.68,0.31,100.1,42.0
28.4,6.09,350.0,15.0,29.65,2.49,101.4,43.0
26.6,5.66,340.0,13.0,29.62,4.35,101.17,43.0
33.8,7.58,340.0,13.0,29.68,6.21,102.24,43.0
35.6,7.73,320.0,11.0,29.71,6.21,104.21,44.0
33.8,7.58,20.0,9.0,29.71,6.21,102.24,43.0
30.2,6.91,330.0,8.0,29.74,6.21,100.1,42.0
30.2,6.91,310.0,7.0,29.71,6.21,100.1,42.0
33.8,7.99,180.0,5.0,29.74,6.21,100.66,42.0
33.8,6.83,330.0,9.0,29.71,6.21,105.58,45.0
35.6,8.14,350.0,5.0,29.74,6.21,102.57,43.0
32.0,7.05,350.0,14.0,29.68,4.35,101.93,43.0
28.4,6.09,360.0,18.0,29.62,1.86,101.4,43.0
35.6,8.58,10.0,15.0,29.68,6.21,100.98,42.0
39.2,9.89,340.0,9.0,29.74,6.21,101.73,42.0
33.8,7.99,300.0,6.0,29.74,6.21,100.66,42.0
28.4,6.09,330.0,16.0,29.71,6.21,101.4,43.0
32.0,7.43,340.0,16.0,29.65,6.21,100.37,42.0
37.4,9.72,310.0,9.0,29.65,6.21,99.76,41.0
32.0,7.43,350.0,7.0,29.68,6.21,100.37,42.0
30.2,6.91,320.0,11.0,29.71,6.21,100.1,42.0
32.0,7.05,330.0,7.0,29.68,6.21,101.93,43.0
28.4,6.09,320.0,7.0,29.65,6.21,101.4,43.0
23.0,4.87,320.0,7.0,29.62,6.21,100.77,43.0
32.0,7.05,330.0,11.0,29.71,6.21,101.93,43.0
30.2,6.91,330.0,18.0,29.71,6.21,100.1,42.0
30.2,6.56,340.0,5.0,29.65,6.21,101.66,43.0
28.4,6.42,30.0,8.0,29.71,6.21,99.86,42.0
35.6,8.14,30.0,7.0,29.74,6.21,102.57,43.0
33.8,7.19,340.0,11.0,29.71,6.21,103.88,44.0
28.4,5.78,340.0,18.0,29.59,4.97,103.03,44.0
32.0,7.84,90.0,9.0,29.62,5.59,98.82,41.0
37.4,8.74,60.0,7.0,29.68,6.21,102.93,43.0
35.6,8.58,90.0,11.0,29.77,6.21,100.98,42.0
39.2,10.43,90.0,11.0,29.8,6.21,100.14,41.0
28.4,6.09,90.0,5.0,29.71,6.21,101.4,43.0
28.4,5.78,40.0,8.0,29.71,6.21,103.03,44.0
26.6,5.66,40.0,15.0,29.74,5.59,101.17,43.0
32.0,6.69,10.0,5.0,29.71,6.21,103.57,44.0
37.4,7.88,310.0,9.0,29.71,6.21,106.28,45.0
33.8,6.83,280.0,5.0,29.71,6.21,105.58,45.0
32.0,7.05,360.0,10.0,29.77,6.21,101.93,43.0
32.0,7.84,70.0,9.0,29.8,6.21,98.82,41.0
28.4,6.09,340.0,7.0,29.8,6.21,101.4,43.0
30.2,6.91,10.0,6.0,29.8,6.21,100.1,42.0
35.6,8.58,80.0,10.0,29.83,6.21,100.98,42.0
32.0,7.84,110.0,5.0,29.88,6.21,98.82,41.0
39.2,10.43,90.0,7.0,29.85,6.21,100.14,41.0
23.0,4.87,30.0,15.0,29.8,3.73,100.77,43.0
26.6,5.37,340.0,3.0,29.77,6.21,102.8,44.0
24.8,4.98,360.0,3.0,29.77,6.21,102.58,44.0
39.2,10.43,40.0,5.0,29.83,4.97,100.14,41.0
30.2,6.91,20.0,9.0,29.8,6.21,100.1,42.0
26.6,5.96,120.0,9.0,29.8,6.21,99.63,42.0
32.0,7.84,100.0,6.0,29.83,6.21,98.82,41.0
26.6,5.96,170.0,2.0,29.85,6.21,99.63,42.0
32.0,7.84,100.0,12.0,29.85,6.21,98.82,41.0
37.4,9.72,120.0,3.0,29.91,6.21,99.76,41.0
32.0,7.84,120.0,4.0,29.94,6.21,98.82,41.0
32.0,7.84,130.0,4.0,29.91,6.21,98.82,41.0
32.0,7.84,330.0,4.0,29.91,6.21,98.82,41.0
35.6,9.05,190.0,4.0,29.88,6.21,99.42,41.0
32.0,8.72,30.0,5.0,29.94,6.21,95.74,39.0
30.2,8.11,80.0,10.0,29.91,6.21,95.5,39.0
24.8,5.83,320.0,4.0,29.91,6.21,97.92,41.0
30.2,8.56,40.0,5.0,29.97,6.21,93.98,38.0
32.0,9.72,60.0,7.0,29.97,6.21,92.69,37.0
33.8,10.45,30.0,5.0,30.0,6.21,92.94,37.0
32.0,9.72,20.0,5.0,29.97,6.21,92.69,37.0
26.6,7.0,350.0,8.0,29.94,6.21,95.09,39.0
32.0,9.21,40.0,7.0,29.97,6.21,94.21,38.0
28.4,7.53,350.0,5.0,29.97,6.21,95.28,39.0
30.2,8.11,170.0,4.0,29.94,6.21,95.5,39.0
44.6,16.83,170.0,9.0,29.97,6.21,92.79,36.0
26.6,7.8,210.0,5.0,29.94,6.21,92.07,37.0
32.0,8.72,50.0,3.0,29.94,6.21,95.74,39.0
33.8,9.9,360.0,7.0,29.94,6.21,94.47,38.0
42.8,15.71,160.0,6.0,29.97,6.21,92.57,36.0
24.8,7.24,110.0,8.0,29.97,6.21,91.9,37.0
33.8,11.67,140.0,6.0,30.0,6.21,89.97,35.0
30.2,10.67,120.0,9.0,30.0,6.21,88.09,34.0
35.6,13.25,160.0,6.0,30.06,6.21,88.76,34.0
35.6,13.25,90.0,4.0,29.94,6.21,88.76,34.0
44.6,19.89,130.0,4.0,29.94,6.21,87.68,33.0
50.0,25.79,170.0,6.0,29.97,6.21,86.7,32.0
51.8,27.56,150.0,5.0,30.03,6.21,87.0,32.0
51.8,30.9,140.0,3.0,30.03,4.97,83.87,30.0
46.4,21.29,170.0,7.0,30.03,6.21,87.86,33.0
46.4,21.29,330.0,4.0,30.06,4.35,87.86,33.0
48.2,22.78,360.0,4.0,30.0,4.97,88.09,33.0
42.8,16.6,230.0,4.0,29.97,4.97,90.86,35.0
42.8,18.56,210.0,9.0,30.03,6.21,87.52,33.0
42.8,19.64,320.0,5.0,30.06,6.21,85.93,32.0
59.0,64.48,60.0,8.0,30.15,2.49,71.6,21.999999999999996
57.2,64.26,0.0,0.0,30.12,6.21,69.8,21.0
44.6,31.62,330.0,4.0,30.12,6.21,75.89,25.0
35.6,19.79,320.0,8.0,30.12,6.21,78.94,26.999999999999996
33.8,19.55,20.0,6.0,30.12,6.21,77.3,26.0
33.8,18.42,120.0,5.0,30.09,6.21,78.88,26.999999999999996
48.2,30.35,130.0,7.0,30.06,6.21,80.8,28.000000000000004
53.6,39.3,200.0,8.0,30.0,6.21,80.6,26.999999999999996
42.8,20.79,180.0,10.0,29.88,4.97,84.4,31.0
44.6,22.27,220.0,6.0,29.91,6.21,84.53,31.0
44.6,24.99,170.0,9.0,30.03,4.97,81.73,29.0
48.2,27.03,200.0,5.0,29.97,6.21,83.4,30.0
62.6,68.94,110.0,4.0,30.0,6.21,73.4,23.000000000000004
62.6,64.91,160.0,8.0,30.03,6.21,75.2,24.0
62.6,54.3,190.0,3.0,30.03,6.21,81.84,26.999999999999996
64.4,61.36,130.0,6.0,30.09,6.21,80.56,26.0
57.2,53.55,120.0,7.0,30.03,6.21,75.2,24.0
57.2,47.52,150.0,10.0,29.85,4.97,78.8,26.0
33.8,13.8,190.0,14.0,29.85,5.59,85.59,32.0
53.6,41.69,10.0,6.0,30.06,6.21,78.8,26.0
46.4,35.94,40.0,8.0,30.18,6.21,74.11,24.0
41.0,31.05,20.0,6.0,30.15,6.21,71.9,23.000000000000004
46.4,33.85,130.0,5.0,30.09,6.21,75.99,25.0
46.4,38.18,140.0,4.0,30.12,6.21,72.23,23.000000000000004
46.4,35.94,320.0,3.0,30.15,6.21,74.11,24.0
46.4,31.9,160.0,6.0,30.0,6.21,78.8,26.0
48.2,46.16,140.0,9.0,30.03,6.21,69.8,21.0
48.2,30.35,160.0,6.0,29.97,6.21,80.8,28.000000000000004
62.6,57.6,340.0,6.0,30.0,6.21,80.31,26.0
48.2,49.1,30.0,6.0,30.15,6.21,68.0,20.0
44.6,42.85,60.0,5.0,30.18,6.21,68.0,20.0
46.4,43.13,80.0,3.0,30.18,6.21,69.8,21.0
42.8,29.51,160.0,3.0,30.18,6.21,75.79,25.0
42.8,27.81,150.0,5.0,30.12,6.21,77.69,26.0
35.6,22.28,180.0,6.0,30.09,6.21,75.45,25.0
35.6,19.79,340.0,6.0,30.03,6.21,78.94,26.999999999999996
41.0,29.23,130.0,4.0,30.06,6.21,73.79,24.0
48.2,40.85,150.0,7.0,30.09,6.21,72.36,23.000000000000004
46.4,33.85,170.0,7.0,29.97,6.21,75.99,25.0
44.6,29.79,240.0,10.0,29.91,6.21,77.78,26.0
33.8,20.74,0.0,0.0,30.0,6.21,75.37,25.0
44.6,35.66,160.0,8.0,30.03,6.21,72.12,23.000000000000004
53.6,41.69,150.0,5.0,30.03,6.21,78.8,26.0
44.6,28.08,140.0,5.0,29.97,6.21,79.42,26.999999999999996
50.0,46.43,110.0,9.0,30.12,6.21,71.6,21.999999999999996
50.0,43.69,140.0,6.0,30.15,6.21,73.4,23.000000000000004
46.4,35.94,170.0,8.0,30.18,6.21,74.11,24.0
44.6,33.57,130.0,7.0,30.18,6.21,74.0,24.0
55.4,77.29,40.0,4.0,30.24,1.86,62.6,17.0
48.2,46.16,140.0,5.0,30.24,6.21,69.8,21.0
48.2,43.42,180.0,7.0,30.15,6.21,70.5,21.999999999999996
44.6,31.62,300.0,5.0,30.15,6.21,75.89,25.0
51.8,63.6,90.0,5.0,30.21,3.73,64.4,18.000000000000004
42.8,29.51,190.0,6.0,30.09,6.21,75.79,25.0
46.4,43.13,10.0,7.0,30.15,6.21,69.8,21.0
37.4,36.74,350.0,7.0,30.15,6.21,64.4,18.000000000000004
39.2,37.03,340.0,6.0,30.18,6.21,66.2,19.0
33.8,28.11,140.0,4.0,30.18,6.21,68.0,20.0
35.6,28.39,160.0,5.0,30.21,6.21,69.8,21.0
37.4,30.49,160.0,5.0,30.15,6.21,69.8,21.0
35.6,25.13,190.0,8.0,30.0,6.21,71.62,23.000000000000004
50.0,36.51,280.0,7.0,29.97,6.21,78.8,26.0
41.0,39.72,90.0,6.0,30.09,6.21,66.2,19.0
48.2,52.25,150.0,8.0,30.03,6.21,66.2,19.0
48.2,46.16,340.0,12.0,30.18,6.21,69.8,21.0
50.0,52.51,130.0,8.0,30.15,6.21,68.0,20.0
44.6,26.49,190.0,7.0,30.03,6.21,80.5,28.000000000000004
44.6,26.49,280.0,8.0,30.09,6.21,80.5,28.000000000000004
30.2,25.88,50.0,6.0,30.27,6.21,66.2,19.0
32.0,23.13,140.0,5.0,30.15,6.21,69.55,21.999999999999996
37.4,22.54,180.0,5.0,29.97,6.21,77.44,26.0
48.2,34.13,330.0,8.0,30.03,3.73,78.8,26.0
41.0,33.0,150.0,8.0,30.0,4.35,70.01,21.999999999999996
39.2,27.26,320.0,12.0,30.06,6.21,73.7,24.0
24.8,23.5,40.0,8.0,30.24,6.21,62.6,17.0
24.8,23.5,50.0,5.0,30.21,6.21,62.6,17.0
26.6,20.98,170.0,7.0,30.12,6.21,68.0,20.0
26.6,16.43,160.0,9.0,29.97,4.97,73.19,24.0
30.2,15.94,170.0,6.0,29.97,6.21,78.77,26.999999999999996
33.8,19.55,170.0,6.0,30.03,4.97,77.3,26.0
44.6,26.49,170.0,8.0,29.91,4.97,80.5,28.000000000000004
41.0,33.0,250.0,7.0,29.94,6.21,70.01,21.999999999999996
19.4,18.71,330.0,4.0,30.15,0.93,62.6,17.0
26.6,25.32,360.0,4.0,30.15,3.73,62.6,17.0
26.6,26.98,30.0,3.0,30.21,3.73,60.8,16.0
24.8,20.72,180.0,7.0,30.15,4.35,66.2,19.0
26.6,15.48,200.0,2.0,30.03,1.86,75.13,25.0
32.0,18.18,200.0,7.0,29.97,1.24,77.23,26.0
26.6,13.75,190.0,5.0,30.03,1.86,78.68,26.999999999999996
24.8,12.03,190.0,6.0,30.03,6.21,79.79,28.000000000000004
33.8,16.39,190.0,10.0,30.03,6.21,81.3,29.0
28.4,14.81,180.0,11.0,30.06,3.73,78.72,26.999999999999996
42.8,26.22,170.0,16.0,29.94,0.62,79.3,26.999999999999996
59.0,77.6,170.0,6.0,30.09,3.11,66.2,19.0
30.2,22.86,160.0,5.0,30.15,4.97,69.8,21.0
42.8,23.33,270.0,2.0,30.03,6.21,81.61,29.0
44.6,23.59,200.0,6.0,29.97,6.21,83.07,30.0
42.8,22.02,350.0,3.0,29.91,4.35,82.95,30.0
39.2,34.8,50.0,11.0,30.06,6.21,68.0,20.0
23.0,18.06,10.0,7.0,30.18,6.21,68.0,20.0
15.8,13.27,350.0,4.0,30.24,6.21,68.0,20.0
19.4,15.5,40.0,5.0,30.24,6.21,68.0,20.0
28.4,21.24,170.0,8.0,30.15,6.21,69.8,21.0
30.2,19.05,160.0,7.0,30.06,6.21,73.32,24.0
24.8,13.54,180.0,9.0,29.97,6.21,77.02,26.0
37.4,25.4,150.0,7.0,29.94,6.21,73.61,24.0
57.2,64.26,320.0,11.0,29.91,3.11,69.8,21.0
33.8,31.85,330.0,11.0,30.18,6.21,64.4,18.000000000000004
32.0,27.83,160.0,4.0,30.18,6.21,66.2,19.0
28.4,18.8,160.0,8.0,30.0,6.21,71.32,23.000000000000004
33.8,17.38,210.0,9.0,29.91,1.86,80.03,28.000000000000004
46.4,40.57,330.0,10.0,30.03,4.97,70.37,21.999999999999996
21.2,16.74,10.0,10.0,30.09,6.21,68.0,20.0
23.0,18.06,150.0,6.0,29.97,6.21,68.0,20.0
17.6,14.35,290.0,16.0,29.91,4.97,68.0,20.0
24.8,20.72,340.0,5.0,30.15,6.21,66.2,19.0
21.2,16.74,150.0,6.0,30.12,6.21,68.0,20.0
26.6,20.98,170.0,12.0,30.0,4.97,68.0,20.0
32.0,18.18,190.0,5.0,29.97,6.21,77.23,26.0
39.2,21.51,220.0,3.0,30.0,6.21,80.21,28.000000000000004
30.2,20.23,40.0,8.0,30.12,6.21,71.39,23.000000000000004
21.2,12.35,160.0,7.0,30.0,6.21,74.98,25.0
35.6,18.67,220.0,6.0,29.83,3.11,80.08,28.000000000000004
41.0,21.76,300.0,7.0,29.77,6.21,81.52,29.0
26.6,22.33,300.0,13.0,29.85,6.21,66.2,19.0
24.8,18.3,340.0,3.0,29.97,6.21,69.8,21.0
21.2,15.73,110.0,2.0,29.97,4.35,69.8,21.0
21.2,13.93,180.0,6.0,30.0,6.21,71.09,23.000000000000004
28.4,17.7,170.0,12.0,29.97,6.21,73.25,24.0
26.6,17.46,290.0,17.0,29.94,3.11,71.26,23.000000000000004
24.8,16.2,340.0,10.0,30.09,6.21,71.2,23.000000000000004
19.4,11.44,300.0,7.0,30.06,6.21,74.94,25.0
24.8,18.3,320.0,13.0,30.18,6.21,69.8,21.0
21.2,13.93,320.0,4.0,30.15,6.21,71.09,23.000000000000004
23.0,13.32,240.0,2.0,30.03,6.21,75.03,25.0
19.4,10.78,340.0,4.0,30.15,6.21,76.89,26.0
19.4,10.16,170.0,8.0,30.0,6.21,78.56,26.999999999999996
28.4,11.74,180.0,13.0,29.83,3.11,83.84,31.0
19.4,11.44,30.0,9.0,29.97,6.21,74.94,25.0
32.0,18.18,150.0,9.0,29.94,4.97,77.23,26.0
23.0,14.15,320.0,15.0,29.97,3.11,73.08,24.0
23.0,13.32,330.0,8.0,30.12,6.21,75.03,25.0
24.8,12.76,140.0,2.0,30.03,4.97,78.94,26.999999999999996
26.6,14.59,160.0,9.0,29.91,6.21,77.07,26.0
32.0,17.14,130.0,9.0,29.85,6.21,78.82,26.999999999999996
28.4,12.44,130.0,6.0,29.85,6.21,82.54,30.0
41.0,21.76,90.0,6.0,29.83,6.21,81.52,29.0
33.8,13.05,160.0,10.0,29.74,4.97,87.13,33.0
48.2,24.11,160.0,9.0,29.65,6.21,86.44,32.0
32.0,18.18,320.0,7.0,29.91,6.21,77.23,26.0
28.4,14.81,160.0,6.0,30.03,6.21,78.72,26.999999999999996
26.6,11.55,320.0,7.0,30.03,6.21,82.39,30.0
30.2,15.03,150.0,9.0,30.0,6.21,79.97,28.000000000000004
35.6,15.7,160.0,10.0,29.85,5.59,84.12,31.0
41.0,14.65,160.0,7.0,29.77,6.21,92.39,36.0
30.2,19.05,300.0,11.0,29.94,3.11,73.32,24.0
24.8,15.25,100.0,8.0,29.94,3.11,73.14,24.0
37.4,16.86,150.0,7.0,29.83,4.97,84.16,31.0
37.4,14.23,330.0,4.0,29.94,4.97,88.83,34.0
48.2,22.78,180.0,7.0,29.85,6.21,88.09,33.0
46.4,19.04,240.0,6.0,29.88,6.21,91.29,35.0
35.6,11.86,280.0,14.0,29.83,4.97,91.72,36.0
48.2,22.78,50.0,3.0,29.83,6.21,88.09,33.0
46.4,22.53,180.0,11.0,29.85,6.21,86.24,32.0
48.2,28.63,200.0,11.0,29.88,6.21,82.04,29.0
44.6,22.27,240.0,7.0,29.88,6.21,84.53,31.0
42.8,19.64,200.0,4.0,29.83,6.21,85.93,32.0
48.2,32.18,330.0,10.0,29.91,6.21,80.6,26.999999999999996
24.8,11.35,330.0,8.0,30.0,6.21,81.0,29.0
14.0,5.69,10.0,6.0,29.97,6.21,85.6,33.0
24.8,8.08,190.0,6.0,29.94,4.97,88.91,35.0
19.4,5.76,220.0,8.0,29.88,4.35,91.49,37.0
30.2,8.56,190.0,10.0,29.83,3.73,93.98,38.0
35.6,12.53,340.0,8.0,29.85,4.97,90.25,35.0
35.6,11.86,170.0,4.0,29.8,6.21,91.72,36.0
42.8,20.79,130.0,6.0,29.77,6.21,84.4,31.0
21.2,10.97,350.0,15.0,29.91,0.62,78.68,26.999999999999996
14.0,8.53,360.0,11.0,30.09,6.21,76.78,26.0
21.2,10.34,330.0,10.0,30.12,6.21,79.55,28.000000000000004
24.8,11.35,350.0,3.0,30.12,6.21,81.0,29.0
30.2,16.9,160.0,7.0,30.03,6.21,77.17,26.0
37.4,18.91,150.0,10.0,29.97,4.97,81.38,29.0
33.8,13.05,160.0,10.0,29.97,6.21,87.13,33.0
41.0,18.33,160.0,11.0,29.97,6.21,85.82,32.0
33.8,12.34,150.0,8.0,30.03,6.21,88.55,34.0
32.0,11.48,180.0,9.0,29.91,6.21,88.31,34.0
35.6,11.23,180.0,9.0,29.91,6.21,93.23,37.0
35.6,10.07,210.0,11.0,29.88,6.21,96.3,39.0
41.0,15.49,220.0,11.0,29.91,3.73,90.7,35.0
41.0,13.14,140.0,2.0,29.97,6.21,95.79,38.0
33.8,11.04,130.0,4.0,29.97,1.86,91.44,36.0
35.6,9.54,250.0,4.0,29.83,4.35,97.85,40.0
39.2,12.25,180.0,4.0,29.83,6.21,95.43,38.0
35.6,9.54,250.0,7.0,29.77,6.21,97.85,40.0
37.4,10.81,250.0,6.0,29.83,4.97,96.63,39.0
39.2,14.44,90.0,9.0,29.94,6.21,90.57,35.0
50.0,32.46,230.0,5.0,29.97,6.21,80.99,28.000000000000004
42.8,15.71,10.0,4.0,29.94,3.73,92.57,36.0
41.0,13.87,320.0,7.0,29.91,6.21,94.09,37.0
